,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
17868,Brain;Eye;Sleep;United_States,Brain,Telephone,3,3,0,"[0.15615342602174184, 0.04617582769201945, 0.019821649029669874]","[0.02488507958871585, 0.025893331796709662, 0.019821649029669874, 0.9999999999999998]","[False, False]","[True, False, True]",False,False
1982,Minneapolis%2C_Minnesota;United_States;George_W._Bush;Condoleezza_Rice,"Minneapolis, Minnesota",Condoleezza_Rice,3,3,1,"[0.11472617323589063, 0.1930673709043758, 0.23240184998267846]","[0.038044364322610026, 0.1680709436617774, 0.23240184998267846, 0.9999999999999988]","[True, True]","[True, True, True]",True,True
2622,Wikipedia;Austria;Nazism;Adolf_Hitler,Wikipedia,Adolf_Hitler,3,3,1,"[0.03611639402454189, 0.1206486571049207, 0.5028494271888977]","[0.02322556270408259, 0.0745684437225237, 0.5028494271888977, 0.9999999999999986]","[True, True]","[True, True, True]",True,True
3061,Coal;Industrial_Revolution;Great_Britain;Isle_of_Wight,Coal,Isle_of_Wight,3,3,1,"[0.21052695021540443, 0.08123407062100871, 0.17077755611044132]","[0.020072153257802535, 0.05411858828406712, 0.17077755611044132, 1.0000000000000007]","[False, True]","[True, True, True]",False,True
3368,Bob_Dylan;Europe;Sweden;Viking,Bob_Dylan,Viking,3,3,1,"[0.01733708283337835, 0.18865381073563378, 0.10170355034264474]","[0.013835101469511177, 0.09356618772248869, 0.10170355034264474, 1.0000000000000009]","[True, False]","[True, True, True]",False,True
2101,Oceania;Continent;Africa;Giraffe,Oceania,Giraffe,3,3,1,"[0.17433597151175725, 0.24379167151240802, 0.07300929088355802]","[0.0066563417072564145, 0.015913559922511155, 0.07300929088355802, 1.0]","[True, False]","[True, True, True]",False,True
44,Africa;Language;Mathematics;Differential_equation,Africa,Differential_equation,3,3,1,"[0.11156627010637714, 0.07658273081529733, 0.13951763134588052]","[0.006445018406617465, 0.014817014379911285, 0.13951763134588052, 1.0000000000000024]","[False, True]","[True, True, True]",False,True
1452,Flower;Charles_Darwin;Nazi_Germany;Adolf_Hitler,Flower,Adolf_Hitler,3,3,1,"[0.04192949928221892, 0.019121014734755373, 0.3948841339256348]","[0.009990954662193071, 0.020192452251680298, 0.3948841339256348, 0.9999999999999986]","[False, True]","[True, True, True]",False,True
73,AIDS;Human;Religion;Jesus,AIDS,Jesus,3,3,1,"[0.0673226615820689, 0.23869463269175487, 0.0938903758319137]","[0.009663559841482948, 0.05048120936417639, 0.0938903758319137, 0.9999999999999987]","[True, False]","[True, True, True]",False,True
435,Batman;Chemistry;Physics;Albert_Einstein,Batman,Albert_Einstein,3,3,1,"[0.009190633617316353, 0.24569986520417542, 0.2753056235410543]","[0.010724594570339129, 0.06104034582141847, 0.2753056235410543, 1.0]","[True, True]","[True, True, True]",True,True
2036,Nazi_Germany;Nazism;Philosophy;Philosophy_of_mind,Nazi_Germany,Philosophy_of_mind,3,3,1,"[0.6159290542046885, 0.061564047409476054, 0.2361862885968679]","[0.022365003944515415, 0.03891956549442538, 0.2361862885968679, 1.0000000000000002]","[False, True]","[True, True, True]",False,True
3515,Olive_oil;Medicine;Eye;Color_blindness,Olive_oil,Color_blindness,3,3,1,"[0.01483555461293292, 0.04068672895950803, 0.2108950740569458]","[0.00919778349878182, 0.03622277390675474, 0.2108950740569458, 0.9999999999999994]","[True, True]","[True, True, True]",True,True
2106,Open_source;Coffee;Sultan;Ottoman_Empire,Open_source,Ottoman_Empire,3,3,1,"[0.03616931140180937, 0.013387164007024843, 0.2332941562235392]","[0.020494772207944528, 0.035561589305987004, 0.2332941562235392, 0.9999999999999987]","[False, True]","[True, True, True]",False,True
2934,Malaria;World_War_II;Nazism;Propaganda,Malaria,Propaganda,3,3,1,"[0.03091921057944901, 0.25605495827143393, 0.13767321897506452]","[0.02170662970644315, 0.11996630423433179, 0.13767321897506452, 1.0000000000000004]","[True, False]","[True, True, True]",False,True
2904,Mozambique;British_Empire;Canada;Hudson_Bay,Mozambique,Hudson_Bay,3,3,1,"[0.11903952451907301, 0.20953602351959047, 0.15053201999102836]","[0.01809401444334855, 0.05864671576956151, 0.15053201999102836, 0.999999999999999]","[True, False]","[True, True, True]",False,True
699,Batman;Chemistry;Organism;Prion,Batman,Prion,3,3,1,"[0.009190633617316353, 0.14010665084151272, 0.09172701875740141]","[0.0020783844431774764, 0.023312467993640135, 0.09172701875740141, 1.0000000000000009]","[True, False]","[True, True, True]",False,True
350,Automobile;France;Kenya;Lake_Turkana,Automobile,Lake_Turkana,3,3,1,"[0.07935483147706844, 0.14379674468565215, 0.1211529208463156]","[0.01024004942058502, 0.028031432388533176, 0.1211529208463156, 1.0000000000000004]","[True, False]","[True, True, True]",False,True
2125,Periodic_table;Nuclear_power;Iran;United_Arab_Emirates,Periodic_table,United_Arab_Emirates,3,3,1,"[0.04502284497804512, 0.05125794088454856, 0.09909058182409322]","[0.009622162474965647, 0.01783688691220631, 0.09909058182409322, 1.0000000000000013]","[True, True]","[True, True, True]",True,True
2258,Roman_Empire;Rhine;Pollution;Carbon_dioxide,Roman_Empire,Carbon_dioxide,3,3,1,"[0.08119739692769361, 0.025740291156613363, 0.13765690434160038]","[0.011951841310874813, 0.020927851606061077, 0.13765690434160038, 1.0000000000000027]","[False, True]","[True, True, True]",False,True
29,Acceleration;Earth;United_States;Minnesota,Acceleration,Minnesota,3,3,1,"[0.03585736997510739, 0.08151216872548508, 0.15573618963360564]","[0.009078693176402487, 0.03739190911174726, 0.15573618963360564, 1.000000000000001]","[True, True]","[True, True, True]",True,True
1679,Humanism;Literature;Romanticism;Victor_Hugo,Humanism,Victor_Hugo,3,3,1,"[0.042632791869204184, 0.14906325851238514, 0.10976325901510305]","[0.01961392414075871, 0.07337517942287905, 0.10976325901510305, 1.0000000000000016]","[True, False]","[True, True, True]",False,True
983,Cat;Genealogy;Internet;Microsoft,Cat,Microsoft,3,3,1,"[0.028546568474063082, 0.0970064771124017, 0.10797815927192343]","[0.009424993957116174, 0.03945661222847063, 0.10797815927192343, 1.0000000000000029]","[True, True]","[True, True, True]",True,True
1865,Linux;Richard_Stallman;Winston_Churchill;Adolf_Hitler,Linux,Adolf_Hitler,3,3,1,"[0.2867053374117655, 0.020223518661237252, 0.0785459365108463]","[0.00796201629650461, 0.01130604169672731, 0.0785459365108463, 0.9999999999999986]","[False, True]","[True, True, True]",False,True
864,Bird_migration;Florida;Space_Shuttle_Columbia;Hubble_Space_Telescope,Bird_migration,Hubble_Space_Telescope,3,3,1,"[0.05403774331725909, 0.04225013772379609, 0.21766931874938278]","[0.017149605850716988, 0.02453047162177472, 0.21766931874938278, 0.9999999999999977]","[False, True]","[True, True, True]",False,True
1611,God;Judaism;Jew;Adolf_Hitler,God,Adolf_Hitler,3,3,1,"[0.1790683456806997, 0.60724296618442, 0.08496385785727402]","[0.01603383016455556, 0.048771058067841995, 0.08496385785727402, 0.9999999999999986]","[True, False]","[True, True, True]",False,True
1975,Middle_East;Arabic_language;Algebra;Number,Middle_East,Number,3,3,1,"[0.33377361285361434, 0.031934322980439, 0.24611676050547476]","[0.028753691560465283, 0.03435015970392015, 0.24611676050547476, 1.0000000000000007]","[False, True]","[True, True, True]",False,True
2676,Zinc;China;Korea;Pyongyang,Zinc,Pyongyang,3,3,1,"[0.013011505030528734, 0.23437407548145808, 0.2006041875865636]","[0.0023273667786015352, 0.05053991917875175, 0.2006041875865636, 1.000000000000003]","[True, False]","[True, True, True]",False,True
2110,Orca;Ancient_Rome;Roman_Empire;Roman_Britain,Orca,Roman_Britain,3,3,1,"[0.02299143561537021, 0.5354981064439607, 0.3842635421407951]","[0.018211647163360836, 0.3042461662247926, 0.3842635421407951, 1.0000000000000013]","[True, False]","[True, True, True]",False,True
2689,Minoan_civilization;Gold;Periodic_table;Einsteinium,Minoan_civilization,Einsteinium,3,3,1,"[0.023998791409263247, 0.0727038832772697, 0.12784451126898627]","[0.007646280626134824, 0.041780231687420996, 0.12784451126898627, 0.9999999999999998]","[True, True]","[True, True, True]",True,True
1427,First_Macedonian_War;Egypt;United_Kingdom;Great_Britain,First_Macedonian_War,Great_Britain,3,3,1,"[0.0458127127885597, 0.11051530931195189, 0.41522464422348215]","[0.02934607134707431, 0.05064515741722447, 0.41522464422348215, 0.9999999999999988]","[True, True]","[True, True, True]",True,True
1767,Julius_Caesar;Slavery;Africa;Scramble_for_Africa,Julius_Caesar,Scramble_for_Africa,3,3,1,"[0.028338910208195765, 0.1491011291793689, 0.4397674143030047]","[0.03326028883943679, 0.10225227657522243, 0.4397674143030047, 1.000000000000003]","[True, True]","[True, True, True]",True,True
255,ASCII;AT%26T;United_States;Education_in_the_United_States,ASCII,Education_in_the_United_States,3,3,1,"[0.014386591834874136, 0.07345824801443653, 0.26873149331585383]","[0.020499267382700023, 0.03123908188344489, 0.26873149331585383, 0.9999999999999986]","[True, True]","[True, True, True]",True,True
297,Atlantic_slave_trade;United_States;Olympic_Games;Jesse_Owens,Atlantic_slave_trade,Jesse_Owens,3,3,1,"[0.18809472823086174, 0.13265892595186543, 0.17696805065416282]","[0.037379388739900876, 0.0617287860602739, 0.17696805065416282, 0.9999999999999991]","[False, True]","[True, True, True]",False,True
2608,Wellington;List_of_countries;Russia;Lake_Baikal,Wellington,Lake_Baikal,3,3,1,"[0.027870477807950822, 0.11699672101674422, 0.11444367693826264]","[0.017093764415082462, 0.017402513918615994, 0.11444367693826264, 1.0000000000000018]","[True, False]","[True, True, True]",False,True
3131,Jesus;Shroud_of_Turin;Turin;Chocolate,Jesus,Chocolate,3,3,1,"[0.11714853406025369, 0.16915606265960867, 0.11420251817044208]","[0.005663958010650127, 0.009208068063429794, 0.11420251817044208, 0.9999999999999973]","[True, False]","[True, True, True]",False,True
1441,Flower;Ultraviolet;Astronomy;Comet,Flower,Comet,3,3,1,"[0.02426505042267987, 0.12541038805836915, 0.12242158551481415]","[0.008622881326105876, 0.022829887292721344, 0.12242158551481415, 0.9999999999999997]","[True, False]","[True, True, True]",False,True
860,Bird_migration;Florida;Space_Shuttle_Columbia;Hubble_Space_Telescope,Bird_migration,Hubble_Space_Telescope,3,3,1,"[0.05403774331725909, 0.04225013772379609, 0.21766931874938278]","[0.017149605850716988, 0.02453047162177472, 0.21766931874938278, 0.9999999999999977]","[False, True]","[True, True, True]",False,True
1419,Film;Color;Physics;Superconductivity,Film,Superconductivity,3,3,1,"[0.0663592286526424, 0.06788100553763383, 0.16608216016067512]","[0.02652235297305285, 0.032970891698193394, 0.16608216016067512, 1.0000000000000007]","[True, True]","[True, True, True]",True,True
1196,Democracy;South_America;Argentina;Diego_Maradona,Democracy,Diego_Maradona,3,3,1,"[0.06664050810007116, 0.3180365925747628, 0.15508504704665704]","[0.012825029648528805, 0.04935074794320449, 0.15508504704665704, 1.0000000000000016]","[True, False]","[True, True, True]",False,True
2047,Neighbours;Australia;Japan;Tokyo,Neighbours,Tokyo,3,3,1,"[0.15667373579042496, 0.11123032023057286, 0.27736366160207826]","[0.02190057646606125, 0.04827207078952459, 0.27736366160207826, 0.9999999999999997]","[False, True]","[True, True, True]",False,True
868,Bird_migration;North_America;United_States;American_English,Bird_migration,American_English,3,3,1,"[0.08933551611700977, 0.3308730019703287, 0.2206292797444133]","[0.06480193778476519, 0.15304042609200647, 0.2206292797444133, 1.0000000000000013]","[True, False]","[True, True, True]",False,True
1804,Language;English_language;Liverpool;Paul_McCartney,Language,Paul_McCartney,3,3,1,"[0.3082293960937465, 0.02942880451898068, 0.08665888404630157]","[0.007489494031602531, 0.016330636326090334, 0.08665888404630157, 0.9999999999999992]","[False, True]","[True, True, True]",False,True
2076,Nile;Society;Culture;Fashion,Nile,Fashion,3,3,1,"[0.02071953532687215, 0.21124975385402317, 0.11305977191825511]","[0.008395778829646509, 0.06243208405033167, 0.11305977191825511, 0.9999999999999984]","[True, False]","[True, True, True]",False,True
3267,Basketball;United_States;Vietnam_War;Ho_Chi_Minh,Basketball,Ho_Chi_Minh,3,3,1,"[0.0790193760789134, 0.15855745100749694, 0.5103928970315392]","[0.014980162871454405, 0.0816037560747989, 0.5103928970315392, 1.0000000000000018]","[True, True]","[True, True, True]",True,True
1208,Dinosaur;Tanzania;Uganda;Lord%27s_Resistance_Army,Dinosaur,Lord's Resistance Army,3,3,1,"[0.018200988604440933, 0.4815510522418228, 0.1781753377184168]","[0.009938475835158013, 0.05684983210519194, 0.1781753377184168, 1.0000000000000004]","[True, False]","[True, True, True]",False,True
2362,Space_Shuttle_program;Earth;Europe;Bulgaria,Space_Shuttle_program,Bulgaria,3,3,1,"[0.08641816303387104, 0.08556400889779398, 0.272749298045704]","[0.02026668436585871, 0.02891953793568017, 0.272749298045704, 1.0000000000000016]","[False, True]","[True, True, True]",False,True
3518,Olive_oil;Italy;Ethiopia;Zimbabwe,Olive_oil,Zimbabwe,3,3,1,"[0.05837030690649493, 0.12674554438721758, 0.08958419424630783]","[0.014235174038596476, 0.08437857555223634, 0.08958419424630783, 1.0000000000000016]","[True, False]","[True, True, True]",False,True
1416,Film;United_States;American_Civil_War;Ku_Klux_Klan,Film,Ku_Klux_Klan,3,3,1,"[0.08152817329194119, 0.2762085796733708, 0.09273524124553528]","[0.03295994756632063, 0.06998834731508331, 0.09273524124553528, 0.9999999999999979]","[True, False]","[True, True, True]",False,True
1955,Metal;Copper;China;Mongolia,Metal,Mongolia,3,3,1,"[0.18584110719334718, 0.026416323506555733, 0.19144561157121331]","[0.01176231570484591, 0.03032944384704579, 0.19144561157121331, 1.000000000000002]","[False, True]","[True, True, True]",False,True
702,Batman;Earthquake;California;Redwood_National_and_State_Parks,Batman,Redwood_National_and_State_Parks,3,3,1,"[0.008280305774261941, 0.03114574386520834, 0.21580310724504276]","[0.00769828354309615, 0.014757653040150647, 0.21580310724504276, 1.0000000000000013]","[True, True]","[True, True, True]",True,True
2131,Peru;World_War_II;Soviet_Union;Yuri_Gagarin,Peru,Yuri_Gagarin,3,3,1,"[0.07026979983456343, 0.3528750412569598, 0.1850475652517482]","[0.012631998830706951, 0.08000742119722948, 0.1850475652517482, 1.0000000000000016]","[True, False]","[True, True, True]",False,True
1711,Internet;United_States;Basketball;Harlem_Globetrotters,Internet,Harlem_Globetrotters,3,3,1,"[0.07585687426678714, 0.0790193760789134, 0.16984055300220213]","[0.011381662342037675, 0.03767451128418273, 0.16984055300220213, 0.9999999999999988]","[True, True]","[True, True, True]",True,True
1903,Mammal;Landform;Plate_tectonics;Earthquake,Mammal,Earthquake,3,3,1,"[0.005162676976114397, 0.09179079713733587, 0.17435063852233468]","[0.008889205730229464, 0.014193802972159832, 0.17435063852233468, 1.0000000000000013]","[True, True]","[True, True, True]",True,True
3035,Coffee;Nitrogen;Chemical_element;Neon,Coffee,Neon,3,3,1,"[0.023176792131786788, 0.11991359352101352, 0.12380581816994714]","[0.006323437024065281, 0.06954193417459698, 0.12380581816994714, 1.0000000000000009]","[True, True]","[True, True, True]",True,True
1153,Computer_science;Physics;Chemistry;Helium,Computer_science,Helium,3,3,1,"[0.1298298402342452, 0.24569986520417542, 0.06487759905583355]","[0.008667995697506795, 0.05147539991171724, 0.06487759905583355, 1.000000000000001]","[True, False]","[True, True, True]",False,True
2045,Neighbours;Lost_%28TV_series%29;United_States;Neil_Armstrong,Neighbours,Neil_Armstrong,3,3,1,"[0.21476667119237333, 0.09434454735829496, 0.07963896476232732]","[0.03914044724394309, 0.043033178359101094, 0.07963896476232732, 0.9999999999999997]","[False, False]","[True, True, True]",False,True
2402,Thailand;Japan;Volcano;Magma,Thailand,Magma,3,3,1,"[0.07522656347883509, 0.04253984676413816, 0.17671974040589225]","[0.006343161920507593, 0.010573431488110492, 0.17671974040589225, 1.000000000000002]","[False, True]","[True, True, True]",False,True
3235,Sun;Earth;Africa;Antananarivo,Sun,Antananarivo,3,3,1,"[0.3696471419696379, 0.09484044748725055, 0.05522414119590325]","[0.01063513683166641, 0.016514840238316217, 0.05522414119590325, 0.9999999999999964]","[False, False]","[True, True, True]",False,True
3056,Carboniferous;Europe;Islam;Muhammad,Carboniferous,Muhammad,3,3,1,"[0.0629512925457413, 0.08494717321974063, 0.6275699497733324]","[0.009890829252551114, 0.03690404610246721, 0.6275699497733324, 1.000000000000002]","[True, True]","[True, True, True]",True,True
1725,Iran;United_States;List_of_areas_in_the_National_Park_System_of_the_United_States;Death_Valley_National_Park,Iran,Death_Valley_National_Park,3,3,1,"[0.154497437250961, 0.1480258703887818, 0.1810165748735701]","[0.0401020587928645, 0.1084444970192168, 0.1810165748735701, 1.000000000000002]","[False, True]","[True, True, True]",False,True
2560,Vietnam;Cuba;Bolivia;Sucre,Vietnam,Sucre,3,3,1,"[0.08038082319721647, 0.08713969734464672, 0.2596647779793205]","[0.02807914900130602, 0.03431237556244795, 0.2596647779793205, 0.9999999999999996]","[True, True]","[True, True, True]",True,True
1248,Dog;Russia;Mass_media;Telephone,Dog,Telephone,3,3,1,"[0.02512021535514254, 0.04377025293464129, 0.1122598467520115]","[0.011674575524026091, 0.0191779513130695, 0.1122598467520115, 1.0000000000000009]","[True, True]","[True, True, True]",True,True
2543,Vegetable;English_language;Canada;Canadian_football,Vegetable,Canadian_football,3,3,1,"[0.022069261515130067, 0.12595461479919226, 0.06342629165754307]","[0.0046023130189589735, 0.019508833004154503, 0.06342629165754307, 1.000000000000003]","[True, False]","[True, True, True]",False,True
1483,Flower;United_Kingdom;World_War_II;Adolf_Hitler,Flower,Adolf_Hitler,3,3,1,"[0.022739824572338866, 0.16681492776032184, 0.2660941455506817]","[0.009990954662193071, 0.05898479313221111, 0.2660941455506817, 0.9999999999999986]","[True, True]","[True, True, True]",True,True
