,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
5013,Brain;Computer_science;Cryptography;Information;Communication;Telephone,Brain,Telephone,5,3,1,"[0.04916586828560618, 0.14185383965764298, 0.07911426939520848, 0.17179445476436994, 0.06632914254902358]","[0.01987493081672035, 0.024968341253746362, 0.032776036790409226, 0.04460896388615883, 0.06632914254902358, 1.0000000000000009]","[True, False, True, False]","[True, True, True, True, True]",False,True
11165,Mount_Vesuvius;Europe;Germany;Democratic_Republic_of_the_Congo;Rwanda;Kigali,Mount_Vesuvius,Kigali,5,3,1,"[0.035905736127746626, 0.28022349835787147, 0.1594415625806703, 0.57360051997501, 0.3249281288345801]","[0.01163076343078262, 0.020326576309311697, 0.03041398266319523, 0.042702946741037896, 0.3249281288345801, 1.0000000000000018]","[True, False, True, False]","[True, True, True, True, True]",False,True
1335,Electricity;Amber;German_language;Nazism;The_Holocaust;Anne_Frank,Electricity,Anne_Frank,5,3,1,"[0.030648655484815532, 0.03108656989141553, 0.1956409315766335, 0.3510010810138416, 0.1571029323856446]","[0.007171920387728544, 0.008813902715924289, 0.041772565772779977, 0.08647733937731851, 0.1571029323856446, 0.9999999999999996]","[True, True, True, False]","[True, True, True, True, True]",False,True
2832,15th_century;France;Internet;Microsoft;Microsoft_Windows;Windows_Vista,15th_century,Windows_Vista,5,3,1,"[0.06892790933866584, 0.05302332795837948, 0.10797815927192343, 0.4387382653078549, 0.7302788218385103]","[0.0033522435462775948, 0.018108945996530772, 0.08391913004074672, 0.34473212030688016, 0.7302788218385103, 0.9999999999999989]","[False, True, True, True]","[True, True, True, True, True]",False,True
7701,Bread;Carbon_dioxide;Earth%27s_atmosphere;Earth;Solar_System;Jupiter,Bread,Jupiter,5,3,1,"[0.041949535343901986, 0.3175947048838332, 0.2683816198922613, 0.3319328545283022, 0.35563482057975354]","[0.0075468489236881695, 0.035694388021712695, 0.1302018884375824, 0.21009855661473967, 0.35563482057975354, 0.9999999999999988]","[True, False, True, True]","[True, True, True, True, True]",False,True
1918,Martin_Luther_King%2C_Jr.;Communism;Soviet_Union;Russia;Georgia_%28country%29;Abkhazia,"Martin Luther King, Jr.",Abkhazia,5,3,1,"[0.07486475779816229, 0.3317240428455583, 0.4416365731715738, 0.24719549220220896, 0.42742547431571787]","[0.033650593101751836, 0.0428565141923266, 0.11573691796446965, 0.13957403526767925, 0.42742547431571787, 0.9999999999999988]","[True, True, False, True]","[True, True, True, True, True]",False,True
3398,U.S._state;Spain;France;Germany;Adolf_Hitler;Swastika,U.S._state,Swastika,5,3,1,"[0.10764398237564282, 0.21639468213824029, 0.29230208093916665, 0.18728362205446583, 0.06782410340442965]","[0.027132766503178616, 0.03196646865651919, 0.037616743363086416, 0.06522383821126636, 0.06782410340442965, 1.0000000000000002]","[True, True, False, False]","[True, True, True, True, True]",False,True
16571,Theatre;United_Kingdom;Europe;Africa;Lion;Zebra,Theatre,Zebra,5,3,1,"[0.05274342217704193, 0.2417890222080024, 0.20733258691597292, 0.08824656998322776, 0.049161085266737646]","[0.003615741833142461, 0.011883267251390174, 0.01255860594984906, 0.029718491766621884, 0.049161085266737646, 0.9999999999999984]","[True, False, False, False]","[True, True, True, True, True]",False,True
11414,Actinium;List_of_elements_by_name;Iron;Russia;South_Korea;Seoul,Actinium,Seoul,5,3,1,"[0.09532110409596987, 0.08864355035482227, 0.02860673206399765, 0.15362943695446762, 0.3352749969130264]","[0.0026774529922903045, 0.004072686462055576, 0.007887358923204532, 0.05711642233693779, 0.3352749969130264, 0.9999999999999999]","[False, False, True, True]","[True, True, True, True, True]",False,True
7827,Gull;Great_Black-backed_Gull;North_America;South_America;Argentina;Falkland_Islands,Gull,Falkland_Islands,5,3,1,"[0.7025867409775223, 0.03366735514513021, 0.40199036560535073, 0.3180365925747628, 0.21777697268566823]","[0.004410281974338314, 0.029190403753875587, 0.1332110163077395, 0.17752224191996943, 0.21777697268566823, 1.0000000000000027]","[False, True, False, False]","[True, True, True, True, True]",False,True
5424,Invasion_of_Grenada;Cold_War;Nuclear_weapon;Neutron;Hydrogen;Helium,Invasion_of_Grenada,Helium,5,3,1,"[0.09612608080212313, 0.14525319823214086, 0.12055393848656157, 0.16985695482762897, 0.1349098964167308]","[0.008598853901006391, 0.018151069164702865, 0.03131961325218599, 0.04757645994273232, 0.1349098964167308, 1.000000000000001]","[True, False, True, False]","[True, True, True, True, True]",False,True
6224,Pea;Latin;Science;Chemistry;Periodic_table;Rhodium,Pea,Rhodium,5,3,1,"[0.019104244943496076, 0.06425253347344415, 0.12308299063279333, 0.22399737325706182, 0.11096805932155679]","[0.01138709549729777, 0.013350654884381703, 0.018627185802166837, 0.04819339439411825, 0.11096805932155679, 1.0000000000000027]","[True, True, True, False]","[True, True, True, True, True]",False,True
985,Cat;Ancient_Egypt;Engineering;Computer;Microsoft_Windows;Microsoft,Cat,Microsoft,5,3,1,"[0.019761786882013046, 0.03463340826294871, 0.13778537257197168, 0.10992155644157027, 0.4387382653078549]","[0.009424993957116174, 0.011248833018400517, 0.04910392579408406, 0.11159952306717394, 0.4387382653078549, 1.0000000000000029]","[True, True, False, True]","[True, True, True, True, True]",False,True
7055,Pyramid;Mexico;Natural_gas;Color;Fruit;Bean,Pyramid,Bean,5,3,1,"[0.038694230531195195, 0.028853480217199592, 0.015074653970046368, 0.024277839144239297, 0.06291754909331154]","[0.004724199613703206, 0.006421383187950407, 0.009519185236595456, 0.01056242765518228, 0.06291754909331154, 1.0000000000000024]","[False, False, True, True]","[True, True, True, True, True]",False,True
6502,Arnold_Schwarzenegger;Weight_training;Health;Nutrition;Vitamin;Vitamin_D,Arnold_Schwarzenegger,Vitamin_D,5,3,1,"[0.04407295350098645, 0.22585559942369063, 0.3078807071509715, 0.3838969529492595, 0.6752310669116366]","[0.008489637916813777, 0.021632787798542375, 0.046790343972097394, 0.27222848850679426, 0.6752310669116366, 1.0000000000000004]","[True, True, True, True]","[True, True, True, True, True]",True,True
605,Batman;Chemistry;Organism;Plant;Tree;Wood,Batman,Wood,5,3,1,"[0.009190633617316353, 0.14010665084151272, 0.18123844763691738, 0.15195176086379616, 0.2277266938276068]","[0.007004201505419259, 0.02728232678873572, 0.05423784514772364, 0.07472806223666213, 0.2277266938276068, 1.0000000000000022]","[True, True, False, True]","[True, True, True, True, True]",False,True
1371,Euro;Europe;United_Nations;United_States;Space_Shuttle_Columbia;Space_Shuttle_Challenger,Euro,Space_Shuttle_Challenger,5,3,1,"[0.12885124492070918, 0.11664200235355063, 0.30510236928207757, 0.0875894718363388, 0.5625872782943457]","[0.009859024924428606, 0.012595293715139911, 0.03250177395114343, 0.04709878357448649, 0.5625872782943457, 0.9999999999999984]","[False, True, False, True]","[True, True, True, True, True]",False,True
7614,Essential_oil;Plant;Agriculture;Egypt;Asia;Continent,Essential_oil,Continent,5,3,1,"[0.08981546572731376, 0.19837501370510205, 0.07348782216594688, 0.0853368634850408, 0.2938208713681173]","[0.010097613709678212, 0.029007738462612346, 0.03434757152683323, 0.07415618271114346, 0.2938208713681173, 0.9999999999999996]","[True, False, True, True]","[True, True, True, True, True]",False,True
6970,Pyramid;Sun;Photosynthesis;Plant;Seed;Bean,Pyramid,Bean,5,3,1,"[0.036733224273107885, 0.09461524728236163, 0.2866644457646204, 0.2134736108732882, 0.10439411813039873]","[0.004724199613703206, 0.004842422369510421, 0.023374432225369696, 0.05429965840601207, 0.10439411813039873, 1.0000000000000024]","[True, True, False, False]","[True, True, True, True, True]",False,True
10421,Columbia_River;Pacific_Ocean;South_China_Sea;China;Buddhism;Tripitaka,Columbia_River,Tripitaka,5,3,1,"[0.13084341559182192, 0.2631103149296631, 0.34938424734783985, 0.13359497114847932, 0.4075061006644084]","[0.004014458439477213, 0.0065913872487109145, 0.014452279148125914, 0.09637875941052854, 0.4075061006644084, 0.9999999999999997]","[True, True, False, True]","[True, True, True, True, True]",False,True
594,Batman;Chemistry;Fire;Forest;Tree;Wood,Batman,Wood,5,3,1,"[0.009190633617316353, 0.09473963837137242, 0.07863204365341041, 0.17838541014513365, 0.2277266938276068]","[0.007004201505419259, 0.02728232678873572, 0.06392694514552949, 0.08954824133846079, 0.2277266938276068, 1.0000000000000022]","[True, False, True, True]","[True, True, True, True, True]",False,True
12491,Coconut_crab;Indonesia;Islam;Arabic_language;Qatar;Al_Jazeera,Coconut_crab,Al_Jazeera,5,3,1,"[0.025471874832489992, 0.10288455158419245, 0.18050669486924673, 0.0951065804918455, 0.1916375338031064]","[0.002683882980015852, 0.023255017359873623, 0.09547849376795418, 0.1013222240916258, 0.1916375338031064, 0.9999999999999987]","[True, True, False, True]","[True, True, True, True, True]",False,True
15793,Siege;Vietnam;South_China_Sea;Ocean;Fish;Whale_shark,Siege,Whale_shark,5,3,1,"[0.06113595693476026, 0.2002929281754186, 0.10796559385097822, 0.0453721799894227, 0.14220433716838257]","[0.01032291544296859, 0.011407465392754997, 0.029562401778579477, 0.03492438712310179, 0.14220433716838257, 0.9999999999999996]","[True, False, False, True]","[True, True, True, True, True]",False,True
17824,Sean_Connery;England;Europe;Italy;Renaissance;Italian_Renaissance,Sean_Connery,Nicolaus_Copernicus,5,3,0,"[0.041002661768212455, 0.1743883890099941, 0.23556807335006139, 0.18786102471150523, 0.7452074925231139]","[0.014461110036439958, 0.09497955526586899, 0.1316169786904089, 0.29230022741589323, 0.7452074925231139, 1.0000000000000024]","[True, True, False, True]","[True, True, True, True, True]",False,True
12785,Domesday_Book;England;Europe;Asia;Nepal;Himalayas,Domesday_Book,Himalayas,5,3,1,"[0.1422467949264729, 0.1743883890099941, 0.2653510571326668, 0.12655842943832707, 0.2232070175881604]","[0.009721763753782642, 0.03836425758950282, 0.0672398219617295, 0.13224166364333997, 0.2232070175881604, 1.0000000000000007]","[True, True, False, True]","[True, True, True, True, True]",False,True
14141,Lake_Titicaca;Bolivia;Football_%28soccer%29;England;Culture;Art,Lake_Titicaca,Art,5,3,1,"[0.19631723121213565, 0.03266321591806621, 0.13556060659930488, 0.09318770266113367, 0.13665402655921385]","[0.007797721594824928, 0.024038356511390108, 0.026448420879720925, 0.0487027613694556, 0.13665402655921385, 1.0000000000000013]","[False, True, False, True]","[True, True, True, True, True]",False,True
5748,Fiction;Santa_Claus;Canada;Arctic_Ocean;Arctic;Arctic_Circle,Fiction,Arctic_Circle,5,3,1,"[0.04984685225821887, 0.041921845854413935, 0.10211087610900521, 0.5821872074016149, 0.6155077162320768]","[0.004941749542880919, 0.012266075503913863, 0.07046222869979493, 0.4153430236739494, 0.6155077162320768, 0.9999999999999976]","[False, True, True, True]","[True, True, True, True, True]",False,True
10022,Ozone;Health;Medicine;Engineering;Mathematics;Geometry,Ozone,Geometry,5,3,1,"[0.03700346460641792, 0.2066405010228032, 0.11436062727861937, 0.11333355028664886, 0.2810634442344968]","[0.004439159761115596, 0.013963039443958235, 0.018070323842619775, 0.026806245636759988, 0.2810634442344968, 0.999999999999999]","[True, False, False, True]","[True, True, True, True, True]",False,True
5602,Speed_of_light;Earth;Europe;United_Kingdom;British_monarchy;Edward_V_of_England,Speed_of_light,Edward_V_of_England,5,3,1,"[0.14374611927078645, 0.08556400889779398, 0.2417890222080024, 0.4382186014161955, 0.21780969916283008]","[0.006975829651302776, 0.007115487624856712, 0.02041064898842714, 0.08913038403957205, 0.21780969916283008, 0.9999999999999994]","[False, True, True, False]","[True, True, True, True, True]",False,True
13811,Ivan_IV_of_Russia;Russia;Asia;Africa;Kenya;Nairobi,Ivan_IV_of_Russia,Nairobi,5,3,1,"[0.17138038279678044, 0.17706183610297527, 0.15405574236181843, 0.30892275761755744, 0.20851337313899238]","[0.007844551812909245, 0.026816412248221323, 0.029646710782355777, 0.09473683823233496, 0.20851337313899238, 0.9999999999999998]","[True, False, True, False]","[True, True, True, True, True]",False,True
19504,HSBC;London;Palace_of_Westminster;Winston_Churchill;Prime_Minister_of_the_United_Kingdom;List_of_Prime_Ministers_of_the_United_Kingdom,HSBC,Oliver_Cromwell,5,3,0,"[0.06779226208350521, 0.16236278996331346, 0.11982152120804271, 0.2992782151095706, 0.3388155873342109]","[0.026190909084778505, 0.066791776394239, 0.09130013313705491, 0.23743520257209433, 0.3388155873342109, 1.0000000000000007]","[True, False, True, True]","[True, True, True, True, True]",False,True
11072,Caspian_Sea;Europe;Germany;Adolf_Hitler;Nazism;Swastika,Caspian_Sea,Swastika,5,3,1,"[0.1312598027004984, 0.28022349835787147, 0.18728362205446583, 0.5028494271888977, 0.15244740524747605]","[0.011849178434419096, 0.03493530896446178, 0.06522383821126636, 0.06782410340442965, 0.15244740524747605, 1.0000000000000002]","[True, False, True, False]","[True, True, True, True, True]",False,True
6385,Permian;Extinction;Biology;Science;Mathematics;Number,Permian,Number,5,3,1,"[0.11874713379476418, 0.15445213787486017, 0.1321344529198679, 0.34598846753432894, 0.22165602947777352]","[0.008550402763870972, 0.02066978145430912, 0.032875893753006764, 0.06645867813729196, 0.22165602947777352, 1.0000000000000007]","[True, False, True, False]","[True, True, True, True, True]",False,True
13727,Indian_Railways;India;Europe;Mediterranean_Sea;Sea;Caribbean_Sea,Indian_Railways,Caribbean_Sea,5,3,1,"[0.23848737392480035, 0.10392536101057882, 0.23207559275051082, 0.5516200022210963, 0.2533895595151988]","[0.023016379175485106, 0.043241455267124564, 0.09148019743916537, 0.18389885078115634, 0.2533895595151988, 1.0000000000000002]","[False, True, True, False]","[True, True, True, True, True]",False,True
7026,Pyramid;Ancient_Egypt;Agriculture;Soybean;Seed;Bean,Pyramid,Bean,5,3,1,"[0.21446380942630605, 0.07102958831812936, 0.08863259997392563, 0.07567380670917628, 0.10439411813039873]","[0.004724199613703206, 0.006638444919749409, 0.0670822245446221, 0.10107310575215235, 0.10439411813039873, 1.0000000000000024]","[False, True, False, True]","[True, True, True, True, True]",False,True
13386,Greek_War_of_Independence;French_Revolution;France;Netherlands_Antilles;Netherlands;Utrecht_%28city%29,Greek_War_of_Independence,Utrecht (city),5,3,1,"[0.08335704954522749, 0.23232517843924008, 0.08776150574461132, 0.4744390517206341, 0.18766767867001002]","[0.018465943229742307, 0.022948769390463707, 0.04669796029273849, 0.07457149578485402, 0.18766767867001002, 0.9999999999999991]","[True, False, True, False]","[True, True, True, True, True]",False,True
14498,Menthol;Asia;Suez_Canal;Canal;Panama_Canal;Panama,Menthol,Panama,5,3,1,"[0.012745939135057716, 0.05923499783537668, 0.5472904627706023, 0.5555399417853832, 0.34560999594769826]","[0.003766712907599898, 0.04199982788483386, 0.12129837829084934, 0.1680833616194556, 0.34560999594769826, 1.0000000000000018]","[True, True, True, False]","[True, True, True, True, True]",False,True
8572,Goose;Animal;Mammal;Lion;Africa;Kenya,Goose,Kenya,5,3,1,"[0.018444363958782767, 0.0724197183196405, 0.06584703656220749, 0.08824656998322776, 0.30892275761755744]","[0.007679542439166676, 0.015206527228485768, 0.020896333907366463, 0.04288551913271975, 0.30892275761755744, 1.0000000000000027]","[True, False, True, True]","[True, True, True, True, True]",False,True
11530,Alpaca;England;English_language;United_States;Nuclear_power;Nuclear_fission,Alpaca,Nuclear_fission,5,3,1,"[0.02235738556611988, 0.24744514090634143, 0.1636756083880345, 0.10505040734065192, 0.5675625160858571]","[0.009791008272252448, 0.015029607791498596, 0.022510856432526052, 0.04261150502974658, 0.5675625160858571, 1.0000000000000013]","[True, False, False, True]","[True, True, True, True, True]",False,True
2375,Sperm_Whale;Portuguese_language;Portugal;Spain;Adolf_Hitler;Treaty_of_Versailles,Sperm_Whale,Treaty_of_Versailles,5,3,1,"[0.01560048928099097, 0.4050917298882263, 0.18249121398481755, 0.06285505894158944, 0.15264892106249092]","[0.011183814766241649, 0.019792336159680058, 0.05342550579307022, 0.09762886511550709, 0.15264892106249092, 1.0]","[True, False, False, True]","[True, True, True, True, True]",False,True
6983,Pyramid;Mexico;Agriculture;Soybean;Seed;Bean,Pyramid,Bean,5,3,1,"[0.038694230531195195, 0.04718696447786333, 0.08863259997392563, 0.07567380670917628, 0.10439411813039873]","[0.004724199613703206, 0.006421383187950407, 0.0670822245446221, 0.10107310575215235, 0.10439411813039873, 1.0000000000000024]","[True, True, False, True]","[True, True, True, True, True]",False,True
2831,15th_century;North_America;California;Computer;Microsoft_Windows;Windows_Vista,15th_century,Windows_Vista,5,3,1,"[0.02691389131397808, 0.12726552086290305, 0.031796628273976765, 0.10992155644157027, 0.7302788218385103]","[0.0033522435462775948, 0.009314997331626503, 0.013381470347481456, 0.1316915023851165, 0.7302788218385103, 0.9999999999999989]","[True, False, True, True]","[True, True, True, True, True]",False,True
